,restaurant_id,restaurant_city,restaurant_zipcode,restaurant_province,pizza_id,pizza_price,pizza_name,pizza_description
2007,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2007,,Bbq Chicken Pizza,"BBQ chicken, bacon, raw red onion, olive oil, fresh garlic, pepper, cheddar cheese"
2008,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2008,12.0,Buffalo Chicken Pizza,"Chunks of spicy buffalo chicken, Gorgonzola cheese, red and yellow peppers, fresh garlic, olive oil"
2009,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2009,13.5,Chicken Cacciatore Pizza,
2010,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2010,12.5,Chicken Pizza,"Sauteed onions, fresh garlic, sauteed mushrooms, chicken, parmesan cheese and rosemary"
2011,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2011,8.5,Classic Pizza,"Olive oil, fresh garlic, tomato sauce, basil, pepper and parmesan cheese"
2012,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2012,12.0,Gorgonzola Pizza,
2013,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2013,12.5,Grilled Chicken Pizza,"Sliced tomatoes, mozzarella and parmesan cheese, sliced chicken, baby spinach, garlic, black pepper"
2014,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2014,13.0,Hawaiian Pizza,"Olive oil, fresh garlic, tomato sauce, basil, pepper, Canadian bacon, pineapple chunks, parmesan and mozzarella cheese"
2015,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2015,11.5,Hot Sausage Pizza,"Olive oil, fresh garlic, tomato sauce, basil, pepper, sausage, parmesan cheese"
2016,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2016,10.5,Margherita Pizza,"Fresh mozzarella, fresh basil, fresh garlic, tomato sauce, pepper and olive oil"
2017,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2017,12.5,Meatball Pizza,Our classic pizza topped with handmade meatballs
2018,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2018,10.0,Mozzarella Pizza,"Olive oil, fresh garlic, tomato sauce, basil, pepper, parmesan and mozzarella cheese"
2019,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2019,10.5,Pesto Pizza,Basil pesto and fresh sliced tomatoes
2020,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2020,13.0,Prosciutto Pizza,"Prosciutto, mushrooms, sauteed onions, peas, pepper, garlic, olive oil, parmesan cheese"
2021,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2021,13.5,Scallop and Bacon Pizza,"Scallops, bacon, olive oil, fresh garlic, pepper, parmesan cheese"
2022,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2022,15.0,Shrimp and Artichoke Pizza,"Garlic, parmesan cheese, olive oil, shrimp, artichokes, pepper"
2023,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2023,15.0,Shrimp and Broccoli Pizza,"Fresh garlic, broccoli, shrimp, pepper, olive oil, parmesan cheese"
2024,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2024,15.0,Shrimp Scampi Pizza,"Shrimp, fresh garlic, butter, olive oil, scallions and pepper, and parmesan cheese"
2025,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2025,13.0,Steak and Cheese Pizza,"Sirloin, sauteed mushrooms and onions, cheddar and mozzarella cheese, black pepper and garlic"
2026,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2026,13.0,Veggie Pizza,"Sauteed mushrooms and onions, broccoli, fresh garlic, parmesan cheese, red and yellow peppers, olive oil and pepper"
2027,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2027,10.0,White Pizza (great For Kids),"Parmesan cheese, olive oil, fresh garlic, mozzarella cheese"
2028,AVwdEIrn_7pvs4fz15Ex,Vernon Rockville,6066,Rockville,2028,,White Pizza (great For Kids),"Parmesan cheese, olive oil, fresh garlic, mozzarella cheese"
2029,AVwdEjEikufWRAb52AUn,Bronx,10456,NY,2029,10.0,Pizza Del Giorno,
2030,AVwdEjEikufWRAb52AUn,Bronx,10456,NY,2030,1.25,Pizza Eggs Roll,
2031,AVwdEMDvByjofQCxlJol,Rochester,55904,MN,2031,10.25,Chesters Lavash Pizza,"Fresh lavash brushed with basil pesto and topped with oven roasted tomatoes, whole milk mozzarella and fresh basil"
2032,AVwdeNbxByjofQCxpdUT,Arlington,22201,VA,2032,,Any Six ( 6 ) 10 Signature Pizzas,
2033,AVwdeNbxByjofQCxpdUT,Arlington,22201,VA,2033,,Any Six (6) 10 Signature Pizzas,
2034,AVwdeNbxByjofQCxpdUT,Arlington,22201,VA,2034,,Gluten Free Pizza Available,
2035,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2035,12.5,Alfresco Pizza,
2036,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2036,14.5,Americano Pizza,
2037,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2037,14.0,Deluxe Pizza,
2038,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2038,11.5,Four Cheese Pizza,
2039,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2039,14.0,Gustosa Pizza,
2040,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2040,12.0,Margerita Pizza,
2041,AVwd-epkByjofQCxuLgH,Chesterfield,63017,Clarkson Valley,2041,12.5,Mediterranean Pizza,
2042,AVwdeQpJkufWRAb56QLk,Mahopac,10541,Lake Mahopac,2042,12.0,Fiamma Clams Casino Pizza,"Fresh Clams, Cherrywood Smoked Bacon, Onions, Garlic, White Wine"
2043,AVwdeQpJkufWRAb56QLk,Mahopac,10541,Lake Mahopac,2043,12.95,New York Style Pizza,Plain or Add Toppings
2044,AVwdeu6O_7pvs4fz6T2P,York,68467,NE,2044,1.99,Breakfast Pizza Slice,
2045,AVwdeu6O_7pvs4fz6T2P,York,68467,NE,2045,11.59,Cheese Pizza,
2046,AVwdeu6O_7pvs4fz6T2P,York,68467,NE,2046,2.99,Mini Pizza Bites,
2047,AVwdeu6O_7pvs4fz6T2P,York,68467,NE,2047,1.99,Pizza By The Slice,
2048,AVwdeu6O_7pvs4fz6T2P,York,68467,NE,2048,11.99,Specialty Pizza,
2049,AVwdeu6O_7pvs4fz6T2P,York,68467,NE,2049,11.99,Whole Breakfast Pizza,"Sausage, bacon or vegetarian"
2050,AVwdEZvLByjofQCxlLwt,Fort Lauderdale,33323,Sunrise,2050,6.99,Veggie Patch Pizza,Veggie patch pizzaTM
2051,AVwdf1uBByjofQCxpsgJ,Trenton,8611,Hamilton Twp,2051,7.49,Apple Delight or Cherry Jubilee Pizza,
2052,AVwdf1uBByjofQCxpsgJ,Trenton,8611,Hamilton Twp,2052,5.99,Large One Topping Pizza,
2053,AVwdf1uBByjofQCxpsgJ,Trenton,8611,Hamilton Twp,2053,7.49,Pizza,
2054,AVwdf1uBByjofQCxpsgJ,Trenton,8611,Hamilton Twp,2054,,Pizza Double Deal,Get free toppings on your second pizza of equal or lesser value.
2055,AVwdf1uBByjofQCxpsgJ,Trenton,8611,Hamilton Twp,2055,,Western Steak Pizza,
2056,AVwdF8UGByjofQCxlbN1,Philadelphia,19151,Phila,2056,2.15,Chinese Pizza,
2057,AVwdFarPByjofQCxlV2T,West Haven,6516,N Haven,2057,7.95,1 Item Pizza,
2058,AVwdFarPByjofQCxlV2T,West Haven,6516,N Haven,2058,8.95,2 Item Pizza,
2059,AVwdFarPByjofQCxlV2T,West Haven,6516,N Haven,2059,11.95,3 Item Pizza,
2060,AVwdFarPByjofQCxlV2T,West Haven,6516,N Haven,2060,24.25,9. White Clam Pizza,
2061,AVwdFarPByjofQCxlV2T,West Haven,6516,N Haven,2061,6.5,Plain Cheese Pizza,
2062,AVwdFei7kufWRAb52JqP,Washington,63090,Clover Bottom,2062,7.99,Hot Wing Pizza,
2063,AVwdFF1zIN2L1WUfsAKY,Oxford,38655,MS,2063,7.95,Sushi Pizza,"Crunchy batter mixed w. krab meat, roe, and green onion on top of deep Fried Rice"
2064,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2064,35.99,Bbq Chicken Pizza,"Tender, grilled, premium white meat chicken over mouth watering bbq sauce topped with cheese."
2065,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2065,23.99,Cheesy Beef Pizza,
2066,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2066,36.99,Hawaiian Pizza,Juicy bits of pineapple and finely sliced ham topped with cheese.
2067,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2067,27.99,Meat Lovers Specialty Pizza,
2068,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2068,18.99,Stuffed Bbq Chicken Pizza,
2069,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2069,17.99,Stuffed Cheesy Beef Pizza,Finely sliced italian beef smothered in extra cheese. add some sweet or hot peppers.
2070,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2070,18.99,Stuffed Hawaiian Pizza,Juicy bits of pineapple and finely sliced ham topped with cheese.
2071,AVwdfiEvByjofQCxppit,Highwood,60040,IL,2071,24.99,Stuffed Meat Lovers Pizza,
2072,AVwdfj36_7pvs4fz6bXV,Milford,3055,NH,2072,5.95,Personal Size Pizza (cheese or Pepperoni),
2073,AVwdfj36_7pvs4fz6bXV,Milford,3055,NH,2073,7.99,Pizza Bread,"Brick oven baked fresh tossed pizza dough filled with an array of cheese, herbs and spices accompanied with our homemade marinara sauce"
2074,AVwdfj36_7pvs4fz6bXV,Milford,3055,NH,2074,0.99,Pizza Slices,
2075,AVwdfj36_7pvs4fz6bXV,Milford,3055,NH,2075,11.99,White Pizza,
2076,AVwdfJu_ByjofQCxpl3F,Simsbury,6070,CT,2076,4.49,Pizza Bread Slices,With 2 cups of pizza sauce
2077,AVwdfJu_ByjofQCxpl3F,Simsbury,6070,CT,2077,5.49,With Pizza Cheese,With 2 cups of pizza sauce
2078,AVwdFkD4kufWRAb52KdH,New York,10027,Manhattanville,2078,15.95,Brunch Pizza,"Mozzarella, fontina, sauteed spinach, two eggs"
2079,AVwdFkD4kufWRAb52KdH,New York,10027,Manhattanville,2079,15.95,Brunch Pizza,"Mozzarella, fontina, sauteed spinach, two eggs"
2080,AVwdFkD4kufWRAb52KdH,New York,10027,Manhattanville,2080,17.95,Pizza Al Uovo,"Mozzarella, Prosciutto di Parma, tomato one egg"
2081,AVwdFkD4kufWRAb52KdH,New York,10027,Manhattanville,2081,17.95,Pizza Al Uovo,"Mozzarella, Prosciutto di Parma, tomato one egg"
2082,AVwdfMciIN2L1WUfwTOR,Pasadena,91101,CA,2082,5.0,Pizza Bianco,"Braised leeks, burrata, white cheddar, mozzarella, garlic, basil"
2083,AVwdfMciIN2L1WUfwTOR,Pasadena,91101,CA,2083,5.0,Pizza Caprese,
2084,AVwdfMciIN2L1WUfwTOR,Pasadena,91101,CA,2084,5.0,Pizza Carne,"Prosciutto, pepperoni, chorizo, cappacola, red onion, mozzarella"
2085,AVwdfMciIN2L1WUfwTOR,Pasadena,91101,CA,2085,5.0,Pizza Margherita,
2086,AVwdfMciIN2L1WUfwTOR,Pasadena,91101,CA,2086,17.0,Pizza of The Moment,
2087,AVwdfMciIN2L1WUfwTOR,Pasadena,91101,CA,2087,5.0,Pizza Pollo,
2088,AVwd-fSY_7pvs4fz-7_p,Kansas City,64111,MO,2088,9.0,Build Your Own Pizza,
2089,AVwd-fSY_7pvs4fz-7_p,Kansas City,64111,MO,2089,5.0,Dessert Pizza,
2090,AVwd-FUPByjofQCxuHx8,Bloomington,61701,Bloomington Heights,2090,1.99,Breakfast Pizza Slice,
2091,AVwd-FUPByjofQCxuHx8,Bloomington,61701,Bloomington Heights,2091,11.59,Cheese Pizza,
2092,AVwd-FUPByjofQCxuHx8,Bloomington,61701,Bloomington Heights,2092,2.99,Mini Pizza Bites,
2093,AVwd-FUPByjofQCxuHx8,Bloomington,61701,Bloomington Heights,2093,1.99,Pizza By The Slice,
2094,AVwd-FUPByjofQCxuHx8,Bloomington,61701,Bloomington Heights,2094,11.99,Specialty Pizza,
2095,AVwd-FUPByjofQCxuHx8,Bloomington,61701,Bloomington Heights,2095,11.99,Whole Breakfast Pizza,"Sausage, bacon or vegetarian"
2096,AVwdFvVEIN2L1WUfsGZj,Westwood,7675,Rivervale,2096,10.0,Mediterranean Pizza,"Grilled mushroom, hummus, goat cheese"
2097,AVwdFw5v_7pvs4fz2Jxw,Strongsville,44136,OH,2097,,Greek Supreme Pizza,
2098,AVwdFw5v_7pvs4fz2Jxw,Strongsville,44136,OH,2098,,Margherita Pizza,
2099,AVwdFw5v_7pvs4fz2Jxw,Strongsville,44136,OH,2099,,Mexican Pizza,
2100,AVwdFw5v_7pvs4fz2Jxw,Strongsville,44136,OH,2100,6.99,Pizza Burger,
2101,AVwdFw5v_7pvs4fz2Jxw,Strongsville,44136,OH,2101,,Thincredible Thin Crust Pizza,
2102,AVwdFw5v_7pvs4fz2Jxw,Strongsville,44136,OH,2102,,Tuscan Pepperoni Pizza,
2103,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2103,16.88,5 Topping Special Pizza,
2104,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2104,8.99,Alfredo Pizza,
2105,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2105,8.99,Buffalo Pizza,
2106,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2106,2.0,Fresh Pizza Dough,(ready to use)
2107,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2107,24.0,Lg 1 Topping Pizza,
2108,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2108,1.5,Pizza By The Slice,
2109,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2109,12.0,Sicilian Pizza,
2110,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2110,18.7,Stuffed Pizza,"(pepperoni, sausage, ham, salami)"
2111,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2111,4.0,Stuffed Pizza Slice,
2112,AVwdFwLB_7pvs4fz2Jpe,Saint Cloud,34769,FL,2112,12.5,White Pizza,
2113,AVwdfXijkufWRAb56Z_D,Irvine,92612,CA,2113,5.5,Berry Pizza,
2114,AVwdFz5UkufWRAb52M9u,Omaha,68131,NE,2114,6.0,Cheeseburger Pizza,
2115,AVwdg_Fj_7pvs4fz6paP,Las Vegas,89135,NV,2115,12.0,Margherita Pizza,"mozzarella, san marzano tomato, basil"
2116,AVwdg_Fj_7pvs4fz6paP,Las Vegas,89135,NV,2116,15.0,Pepperoni Pizza,"mozzarella, red onion, san marzano tomatoes"
2117,AVwdg_Fj_7pvs4fz6paP,Las Vegas,89135,NV,2117,14.0,Spicy Fennel Sausage Pizza,"mozzarella, broccolini, pickled sweet peppers"
2118,AVwdg4HEIN2L1WUfwjzN,North Andover,1845,MA,2118,10.99,House Pizza Special,"Pepperoni, ham, sausage, onion, mushroom, tomatoes, green peppers"
2119,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2119,12.95,B.b.q. Chicken Pizza,
2120,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2120,10.95,Cheese Pizza,
2121,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2121,12.95,Hawaiian Pizza,
2122,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2122,11.95,Pepperoni Pizza,
2123,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2123,,Pizza Sushi,"Popped rice topped with assorted raw fish, tobiko, avocado, scallion, onion, shrimp paste and spicy mayonaise"
2124,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2124,12.95,Roasted Vegetable Pizza,
2125,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2125,12.95,Spicy Meat Pizza,
2126,AVwdG6Rb_7pvs4fz2Vpu,Natick,1760,No Natick,2126,12.95,The Everything Pizza,
2127,AVwdG8ff_7pvs4fz2WAL,San Diego,92101,CA,2127,6.95,Pizza Formaggi,Kids Cheese Pizza
2128,AVwdG8ff_7pvs4fz2WAL,San Diego,92101,CA,2128,6.95,Pizza Pepperoni,Kids pepperoni Pizza
2129,AVwdGCpYByjofQCxlcYP,New York,10018,Nyc,2129,15.75,Nutella Pizza (8 Slices),
2130,AVwdGCpYByjofQCxlcYP,New York,10018,Nyc,2130,,Pizza,del giorno
2131,AVwdGCpYByjofQCxlcYP,New York,10018,Nyc,2131,16.0,Puglian Brunch Pizza,"mozzarella, roasted peppers, farm egg sharp provolone, basil"
2132,AVwdGCpYByjofQCxlcYP,New York,10018,Nyc,2132,16.0,Tuscan Brunch Pizza,"mozzarella, smoked prosciutto, farm egg, fresh spinach"
2133,AVwdGCpYByjofQCxlcYP,New York,10018,Nyc,2133,16.0,Wild Mushroom Brunch Pizza,"gruyere, bufalo mozzarella, farm egg, touch of tomato"
2134,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2134,,Buffalo Chicken Pizza,"Grilled chicken breast, hot sauce and fresh onions with provolone, american and cheddar cheeses on a cheesy cheddar crust."
2135,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2135,,Cali Chicken Bacon Ranch Pizza,
2136,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2136,,Fiery Hawaiian Pizza,
2137,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2137,,Honolulu Hawaiian Pizza,
2138,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2138,,Memphis Bbq Chicken Pizza,
2139,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2139,,Pacific Veggie Pizza,
2140,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2140,,Philly Cheese Steak Pizza,"Tender slices of steak, fresh onions, fresh green peppers and fresh mushrooms with provolone and american cheeses on a cheesy provolone crust."
2141,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2141,,Pizza,"A custom pizza made to order. choose from any of our delicious crust styles, including handmade pan."
2142,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2142,,Pizza Crusts,"Hand tossed, handmade pan, crunchy thin crust, brooklyn style, gluten free crust."
2143,AVwdGDKOkufWRAb52Pi7,Cliffside Park,7010,NJ,2143,,Wisconsin 6 Cheese Pizza,
2144,AVwdGfF4ByjofQCxlhBU,West Palm Beach,33401,FL,2144,13.95,Classic Coal Fire Pizza,
2145,AVwdGhivIN2L1WUfsOlt,Berthoud,80513,CO,2145,6.99,Margarita Pizza,"Mozzarella Cheese, Basil, Tomato"
2146,AVwdGhN6ByjofQCxlhR3,Fair Lawn,7410,Radburn,2146,4.95,Pizza Burger,
2147,AVwdgicVByjofQCxpzzC,Beaverton,97005,OR,2147,5.0,Cheese Pizza,
2148,AVwdgicVByjofQCxpzzC,Beaverton,97005,OR,2148,7.0,Pepperoni Pizza,
2149,AVwdgicVByjofQCxpzzC,Beaverton,97005,OR,2149,,Veggie Pizza,Ask your server about this weeks fresh vegetable pizza. A vegan option is available
2150,AVwdGjteIN2L1WUfsO55,Grapevine,76051,TX,2150,3.99,Pizza,
2151,AVwdglgeByjofQCxp0LF,Denver,80205,CO,2151,,Daisy Pizza,
2152,AVwdglgeByjofQCxp0LF,Denver,80205,CO,2152,17.0,Winter Pizza,
2153,AVwdGoRLkufWRAb52VYn,Springfield,19064,PA,2153,7.5,Pizza Steak,
2154,AVwdG-QT_7pvs4fz2WS_,Detroit,48228,MI,2154,7.65,Chicken Ranch Pizza,"Cheese, chicken, butter ranch sauce"
2155,AVwdG-QT_7pvs4fz2WS_,Detroit,48228,MI,2155,9.1,Newest Pizza In Town,"Cheese, thick crust, pepperoni, ham, Italian sausage, mushroom, green pepper"
2156,AVwdG-QT_7pvs4fz2WS_,Detroit,48228,MI,2156,3.95,Pizza,
2157,AVwdG-QT_7pvs4fz2WS_,Detroit,48228,MI,2157,7.65,Pizzaburger,"Cheese, hamburger, onion, green pepper"
2158,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2158,15.45,Bruschetta Pizza,
2159,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2159,14.45,Low Fat Specialty Pizza,
2160,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2160,6.45,Mani Pizzas,
2161,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2161,14.45,Margarita Pizza,
2162,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2162,14.95,Pizza Bianca,
2163,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2163,14.45,Roasted Pizza,
2164,AVwdgsnWIN2L1WUfwiGt,Marblehead,1945,MA,2164,17.95,White Pizza,
2165,AVwdGTpgkufWRAb52SM7,Butler,7405,Fayson Lakes,2165,18.0,Grandma Sicilian Pizza,
2166,AVwdGTpgkufWRAb52SM7,Butler,7405,Fayson Lakes,2166,18.0,Grandma Sicilian Pizza,"Sicilian crust with plum tomatoes, mozzarella cheese and garlic and oil."
2167,AVwdGwJUkufWRAb52WqT,Plano,75075,TX,2167,17.99,Make It A Special Pizza,Large
2168,AVwdGwJUkufWRAb52WqT,Plano,75075,TX,2168,,Make It A Special Pizza,Large
2169,AVwdGwJUkufWRAb52WqT,Plano,75075,TX,2169,14.99,Pizza,Large
2170,AVwdh9ylkufWRAb56zcE,Columbus,43213,OH,2170,12.0,Tuna Pizza,
2171,AVwdHa30ByjofQCxlqaG,Lompoc,93436,CA,2171,,Cheeseburger Pizza,"Ground beef, 3 cheese blend, onion topped with fresh tomato and lettuce"
2172,AVwdHa30ByjofQCxlqaG,Lompoc,93436,CA,2172,6.5,French Bread Pizza,Cheese or Pepperoni
2173,AVwdHcHy_7pvs4fz2bKm,Santa Maria,93454-6668,CA,2173,9.0,Vineyard Flat Bread Pizza,"melted leeks, seedless red grapes, marinara sauce, goat cheese, fresh herbs, house made pizza dough"
2174,AVwdHcHy_7pvs4fz2bKm,Santa Maria,93454-6668,CA,2174,9.0,Zucchini Flat Bread Pizza,"tomato sauce, olive oil, basil, fresh Mozzarella, house made pizza dough"
2175,AVwdHGWBIN2L1WUfsUZV,Mechanicsburg,17055,Brandtsville,2175,6.49,Pepperoni Pizza Skinz,
2176,AVwdHGWBIN2L1WUfsUZV,Mechanicsburg,17055,Brandtsville,2176,5.29,Pizza Friez,
2177,AVwdHGWBIN2L1WUfsUZV,Mechanicsburg,17055,Brandtsville,2177,7.29,Pizza Steak,
2178,AVwdHGWBIN2L1WUfsUZV,Mechanicsburg,17055,Brandtsville,2178,,White Pizza,
2179,AVwdHGWBIN2L1WUfsUZV,Mechanicsburg,17055,Brandtsville,2179,,White Pizza Deluxe,
2180,AVwdhhU7kufWRAb56vCY,Dallas,75201,TX,2180,8.95,Chorizo Pizza,
2181,AVwdhhU7kufWRAb56vCY,Dallas,75201,TX,2181,8.95,Fajita Pizza,Chicken or beef
2182,AVwdhhU7kufWRAb56vCY,Dallas,75201,TX,2182,7.95,Pepperoni Pizza,
2183,AVwdhhU7kufWRAb56vCY,Dallas,75201,TX,2183,7.95,Sausage Pizza,
2184,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2184,14.99,Hawaiian Pizza,
2185,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2185,11.99,Mr. Potato Pizza,
2186,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2186,16.99,Mr. Shoes Philly Steak Pizza,
2187,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2187,,Mr. Shoes White Pizza,Topped with seasoning and imported olive on same pricing as our conventional pizzas.
2188,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2188,14.99,New Chicken Wing Pizza,With our famous buffalo wing sauce topped with mozzarella chicken and cheddar cheese. served with bleu cheese.
2189,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2189,14.99,New Five Cheese Pizza,
2190,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2190,14.99,New Pizza Calamari,
2191,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2191,17.99,Pizza,
2192,AVwdHi4gkufWRAb52e2a,Rochester,14613,NY,2192,16.99,Veggie Pizza,
2193,AVwdHIxp_7pvs4fz2YB1,Hershey,17033,Derry Church,2193,7.0,Ice Cream Pizza,
2194,AVwdhmoVByjofQCxp-FD,Stillwater,55082,Oak Park Hts,2194,4.95,Pizza Rolls,
2195,AVwdHoIIkufWRAb52fwj,Nashville,37203,TN,2195,18.0,Hangover Pizza,
2196,AVwdHoIIkufWRAb52fwj,Nashville,37203,TN,2196,17.0,Margherita Pizza,"mozzarella, tomatoes"
2197,AVwdHoIIkufWRAb52fwj,Nashville,37203,TN,2197,26.0,New York Strip Pizzaiola,"onions, mushrooms, garlic, tomato, oregano, maldon sea salt"
2198,AVwdHoIIkufWRAb52fwj,Nashville,37203,TN,2198,,Pizza Margherita,"mozzarella, tomato, basil"
2199,AVwdHoIIkufWRAb52fwj,Nashville,37203,TN,2199,18.0,Primavera Pizza,seasonal vegetables
2200,AVwdHQtxByjofQCxloxj,Gunnison,84634,UT,2200,1.39,Pizza Stick,
2201,AVwdhuvzkufWRAb56xPH,Santa Cruz,95060,Paradise Park,2201,8.0,Cheese Pizza,
2202,AVwdhuvzkufWRAb56xPH,Santa Cruz,95060,Paradise Park,2202,6.0,Nutella Pizza,
2203,AVwdhuvzkufWRAb56xPH,Santa Cruz,95060,Paradise Park,2203,5.0,Pizza,"One slice of thick crust square pizza, your choice of cheese, pepperoni or mushroom and a soft drink or milk"
2204,AVwdhuvzkufWRAb56xPH,Santa Cruz,95060,Paradise Park,2204,10.0,Pizza Biancha (no Sauce),"Blended cheese, artichoke hearts and garlic"
2205,AVwdhuvzkufWRAb56xPH,Santa Cruz,95060,Paradise Park,2205,11.0,Ranch Bbq Chicken Pizza,
2206,AVwdhuvzkufWRAb56xPH,Santa Cruz,95060,Paradise Park,2206,47.5,Sicilian Square Party Tray Pizza,"Cut to 24 slices, many topping choices"
2207,AVwdHWaQ_7pvs4fz2aMz,Yucaipa,92399,CA,2207,11.95,Includes Pizza Sauce and Mozzarella,
2208,AVwdHWaQ_7pvs4fz2aMz,Yucaipa,92399,CA,2208,9.45,Pizza Burger,
2209,AVwdHYVGIN2L1WUfsXQs,Cave Creek,85331,AZ,2209,,Pizza Burger Melt,
2210,AVwdHz2MByjofQCxluVG,Dayton,41074,KY,2210,12.99,Pizza Margarita,Our version of a classic napoleon style pizza with fresh tomatoes and fresh basil
2211,AVwdhZL5kufWRAb56t11,Union,7083,Townley,2211,10.99,Pizza Burger,
2212,AVwdhzPuByjofQCxp_-F,Middletown,17057,Hbg Inter Airp,2212,17.0,Bbq Chicken Pizza,"BBQ Chicken, Bacon, Onions, House Red Sauce, and Cheddar Jack Cheese"
2213,AVwdhzPuByjofQCxp_-F,Middletown,17057,Hbg Inter Airp,2213,17.0,Buffalo Chicken Pizza,"Grilled Chicken, Sissy Sauce, Ranch Dressing, Bacon, Cheddar Jack, Shaved Celery"
